temperature,humidity,irrigation,soiltype,Season,label
25.87682261,45.96341933,1,4,2,mothbeans
31.01963639,49.9767522,1,4,2,mothbeans
27.43329405,87.80507732,1,3,3,mungbean
28.3340432,80.77275974,1,3,3,mungbean
27.01470397,84.34262707,1,3,3,mungbean
28.17432665,81.04554836,1,3,3,mungbean
29.87888063,87.32761241,1,3,3,mungbean
29.89232778,89.71503316,1,3,3,mungbean
28.56212158,83.24855855,1,3,3,mungbean
27.53592929,85.5701901,1,3,3,mungbean
29.68361658,87.93598094,1,3,3,mungbean
28.14448546,82.1193047,1,3,3,mungbean
29.53037621,86.73346018,1,3,3,mungbean
27.88352946,86.45147631,1,3,3,mungbean
28.22471276,82.35916228,1,3,3,mungbean
29.008124,84.96089355,1,3,3,mungbean
29.75538903,86.45193297,1,3,3,mungbean
29.78416743,85.16906976,1,3,3,mungbean
27.8640132,80.4513142,1,3,3,mungbean
27.11026483,84.96771717,1,3,3,mungbean
27.11030369,83.64274107,1,3,3,mungbean
28.95451232,89.07866095,1,3,3,mungbean
29.21780035,87.93724219,1,3,3,mungbean
28.7420098,85.81675947,1,3,3,mungbean
29.65021184,80.29868321,1,3,3,mungbean
27.23924995,86.404241,1,3,3,mungbean
28.95172351,81.67085323,1,3,3,mungbean
28.18837136,82.60629652,1,3,3,mungbean
28.30041493,86.20681554,1,3,3,mungbean
27.89636126,88.71782287,1,3,3,mungbean
28.6899851,87.50436797,1,3,3,mungbean
27.8262623,88.73100226,1,3,3,mungbean
28.70562673,81.59200689,1,3,3,mungbean
28.6362812,84.61431076,1,3,3,mungbean
28.28511547,88.4393979,1,3,3,mungbean
27.60887393,86.13316408,1,3,3,mungbean
28.60901145,86.99495766,1,3,3,mungbean
29.24598976,84.80084105,1,3,3,mungbean
28.62911222,89.1148059,1,3,3,mungbean
29.57329479,88.07505524,1,3,3,mungbean
27.82684262,87.16679147,1,3,3,mungbean
29.8757015,83.14796296,1,3,3,mungbean
27.33684386,88.50229102,1,3,3,mungbean
29.83040388,89.30428305,1,3,3,mungbean
28.2753171,82.76020821,1,3,3,mungbean
29.86860065,85.99127934,1,3,3,mungbean
29.5888162,89.9939693,1,3,3,mungbean
28.07219563,82.9116472,1,3,3,mungbean
27.84026517,89.99615558,1,3,3,mungbean
27.10818093,87.4512669,1,3,3,mungbean
27.68515114,81.94268594,1,3,3,mungbean
29.34594634,85.60472562,1,3,3,mungbean
28.36319404,84.8593608,1,3,3,mungbean
27.65280218,89.80650642,1,3,3,mungbean
27.31372793,85.44815232,1,3,3,mungbean
27.06909959,86.89934108,1,3,3,mungbean
28.06642822,85.91625451,1,3,3,mungbean
27.73329078,81.13903037,1,3,3,mungbean
27.53632932,89.92908171,1,3,3,mungbean
29.66461594,84.28187572,1,3,3,mungbean
29.9145443,85.85384444,1,3,3,mungbean
28.36363858,87.59810657,1,3,3,mungbean
29.46416042,87.60890009,1,3,3,mungbean
29.73013036,82.89166381,1,3,3,mungbean
27.46852989,87.17649,1,3,3,mungbean
27.77076285,87.09979549,1,3,3,mungbean
29.12939524,88.48312598,1,3,3,mungbean
27.10606808,89.89593328,1,3,3,mungbean
28.88078945,86.94206817,1,3,3,mungbean
28.14720892,83.8001509,1,3,3,mungbean
29.89129144,80.14487166,1,3,3,mungbean
27.41503453,80.98004661,1,3,3,mungbean
29.27308605,89.4875022,1,3,3,mungbean
29.65296893,88.48587386,1,3,3,mungbean
28.44524991,82.67639542,1,3,3,mungbean
27.96235681,83.97586797,1,3,3,mungbean
29.25649321,81.97952224,1,3,3,mungbean
28.36291385,88.00989267,1,3,3,mungbean
27.62749466,86.49366929,1,3,3,mungbean
28.66086349,86.12194568,1,3,3,mungbean
29.2114218,87.11497805,1,3,3,mungbean
29.40889385,86.16063492,1,3,3,mungbean
28.02952623,84.8845732,1,3,3,mungbean
28.08657178,80.35005927,1,3,3,mungbean
29.16174608,80.28038146,1,3,3,mungbean
29.8596912,80.03499648,1,3,3,mungbean
29.06631494,83.6869203,1,3,3,mungbean
27.38538997,88.66663953,1,3,3,mungbean
27.93034941,85.42058715,1,3,3,mungbean
29.2808618,81.8009244,1,3,3,mungbean
28.9973145,83.78911515,1,3,3,mungbean
27.92678579,86.5543196,1,3,3,mungbean
28.5474135,88.9570454,1,3,3,mungbean
29.36488409,89.1886954,1,3,3,mungbean
28.56149805,83.63802195,1,3,3,mungbean
28.43683487,87.91332682,1,3,3,mungbean
28.79728147,80.45744422,1,3,3,mungbean
28.7275267,89.12760359,1,3,3,mungbean
27.95639663,83.52706038,1,3,3,mungbean
28.17458662,83.69659318,1,3,3,mungbean
28.77653519,86.69133979,1,3,3,mungbean
28.438097,83.48991368,1,3,3,mungbean
29.48439992,63.19915325,1,4,2,blackgram
26.73433965,68.13999721,1,4,2,blackgram
26.27274407,62.28814857,1,4,2,blackgram
34.03679184,67.21113844,1,4,2,blackgram
28.03644051,65.06601664,1,4,2,blackgram
28.81460716,65.33538112,1,4,2,blackgram
34.03619494,64.28791388,1,4,2,blackgram
33.8642935,61.57072498,1,4,2,blackgram
32.84213012,68.68401492,1,4,2,blackgram
27.10053268,63.36085585,1,4,2,blackgram
25.65842532,61.18235808,1,4,2,blackgram
32.34744009,66.61452812,1,4,2,blackgram
29.58949031,68.32176769,1,4,2,blackgram
30.91219459,68.79427388,1,4,2,blackgram
28.12787838,64.2097765,1,4,2,blackgram
30.08545364,69.34811988,1,4,2,blackgram
31.74379487,62.51007687,1,4,2,blackgram
27.81326852,62.50460464,1,4,2,blackgram
32.88733849,64.59457409,1,4,2,blackgram
29.36358721,64.98742947,1,4,2,blackgram
27.82592799,67.5861883,1,4,2,blackgram
28.49538735,60.44848407,1,4,2,blackgram
27.74274761,68.53997144,1,4,2,blackgram
30.41588462,67.66323804,1,4,2,blackgram
27.3254209,69.09047809,1,4,2,blackgram
30.28496619,61.69295127,1,4,2,blackgram
28.56840626,61.53278622,1,4,2,blackgram
25.36586097,66.6379724,1,4,2,blackgram
34.9466155,65.26774011,1,4,2,blackgram
25.09737391,67.72837887,1,4,2,blackgram
32.47648301,64.34848735,1,4,2,blackgram
33.86351172,68.59232289,1,4,2,blackgram
25.19857725,60.37332688,1,4,2,blackgram
31.77681682,69.01852894,1,4,2,blackgram
34.89814946,63.59948557,1,4,2,blackgram
31.74105409,68.63525428,1,4,2,blackgram
27.16159076,66.76017239,1,4,2,blackgram
26.23773129,67.88521396,1,4,2,blackgram
30.20157245,60.06534859,1,4,2,blackgram
31.55846339,67.83563765,1,4,2,blackgram
29.67892453,69.0854554,1,4,2,blackgram
27.05365239,67.7017527,1,4,2,blackgram
34.63880966,61.38597868,1,4,2,blackgram
33.39438752,62.93692886,1,4,2,blackgram
28.84079155,63.37230676,1,4,2,blackgram
31.49338309,63.0563645,1,4,2,blackgram
25.54960633,63.95425534,1,4,2,blackgram
34.37329112,69.69366426,1,4,2,blackgram
34.6008247,63.11296779,1,4,2,blackgram
29.43463808,64.94329356,1,4,2,blackgram
29.10713092,67.90577375,1,4,2,blackgram
28.57006111,65.71765781,1,4,2,blackgram
27.54384835,69.3478631,1,4,2,blackgram
33.04687968,68.93875631,1,4,2,blackgram
33.95309131,69.96100028,1,4,2,blackgram
30.11873003,60.11680815,1,4,2,blackgram
29.57812712,66.17587668,1,4,2,blackgram
27.26458947,68.01232937,1,4,2,blackgram
31.35730791,64.24992106,1,4,2,blackgram
31.52104732,66.55723677,1,4,2,blackgram
29.39982732,64.25510719,1,4,2,blackgram
29.38400259,64.14928485,1,4,2,blackgram
28.38686534,61.88871127,1,4,2,blackgram
28.47442276,63.53604453,1,4,2,blackgram
30.64095781,61.14508627,1,4,2,blackgram
25.25596239,61.36669662,1,4,2,blackgram
32.97030511,60.18122078,1,4,2,blackgram
33.66855394,66.60416867,1,4,2,blackgram
32.83963757,67.99803573,1,4,2,blackgram
27.45853567,62.90020977,1,4,2,blackgram
25.68576704,69.84354028,1,4,2,blackgram
30.0328403,64.14800537,1,4,2,blackgram
28.20667264,68.27085245,1,4,2,blackgram
28.27265858,61.18956161,1,4,2,blackgram
28.5417236,64.2020154,1,4,2,blackgram
26.87187036,61.61367264,1,4,2,blackgram
32.79766751,68.77994074,1,4,2,blackgram
26.42333018,64.51136845,1,4,2,blackgram
29.79181107,63.38789228,1,4,2,blackgram
27.44003279,67.10464369,1,4,2,blackgram
34.1262979,65.14877461,1,4,2,blackgram
30.94908189,64.23364112,1,4,2,blackgram
28.75751783,61.02701476,1,4,2,blackgram
27.24766491,66.10123083,1,4,2,blackgram
28.63005477,66.770943,1,4,2,blackgram
26.41768321,63.64698302,1,4,2,blackgram
32.81705216,66.15665137,1,4,2,blackgram
29.6321052,65.91359954,1,4,2,blackgram
33.49077065,62.73317204,1,4,2,blackgram
31.86847286,66.74217464,1,4,2,blackgram
30.32992227,65.62971858,1,4,2,blackgram
28.546224,66.31394098,1,4,2,blackgram
30.02629908,67.88811637,1,4,2,blackgram
31.65531175,60.13263713,1,4,2,blackgram
30.33499674,63.54718862,1,4,2,blackgram
33.36984395,65.67718163,1,4,2,blackgram
31.4345059,62.99303471,1,4,2,blackgram
27.71678273,63.29103387,1,4,2,blackgram
32.63918668,61.3009051,1,4,2,blackgram
32.7477393,67.77954584,1,4,2,blackgram
28.05153602,63.49802189,2,3,1,lentil
19.44084326,63.27771461,2,3,1,lentil
29.84823072,60.63872613,2,3,1,lentil
21.36383757,69.92375891,2,3,1,lentil
26.28663931,68.51966729,2,3,1,lentil
22.17499963,62.13873825,2,3,1,lentil
26.57597546,60.97876599,2,3,1,lentil
26.58972517,66.14007674,2,3,1,lentil
19.1345771,62.57526895,2,3,1,lentil
28.75273118,69.15640149,2,3,1,lentil
25.78746268,60.2816298,2,3,1,lentil
23.89271875,61.78779413,2,3,1,lentil
28.67408774,63.18832976,2,3,1,lentil
28.42062847,61.77336343,2,3,1,lentil
21.35499456,62.60136323,2,3,1,lentil
21.12695586,63.18738532,2,3,1,lentil
24.02037872,61.62313345,2,3,1,lentil
25.40474421,65.8567539,2,3,1,lentil
29.03017561,64.49166566,2,3,1,lentil
20.21368219,68.65257685,2,3,1,lentil
29.19585548,68.01965728,2,3,1,lentil
18.29783597,69.6897615,2,3,1,lentil
27.41434987,63.41785982,2,3,1,lentil
24.84063998,60.09116626,2,3,1,lentil
29.94413861,67.31323084,2,3,1,lentil
25.87990287,67.55109024,2,3,1,lentil
20.0467711,65.84395319,2,3,1,lentil
22.99451999,66.70897237,2,3,1,lentil
25.13163619,66.92642362,2,3,1,lentil
28.49584395,62.44616219,2,3,1,lentil
18.28766124,69.48515056,2,3,1,lentil
24.38041875,61.18458224,2,3,1,lentil
21.31852148,66.43934593,2,3,1,lentil
18.54141834,62.70637578,2,3,1,lentil
25.28710601,60.85993533,2,3,1,lentil
25.43459777,69.12613376,2,3,1,lentil
28.83600962,69.76112921,2,3,1,lentil
27.37659643,63.93927841,2,3,1,lentil
28.31886863,60.19461399,2,3,1,lentil
27.4818649,62.04814951,2,3,1,lentil
18.28072173,68.10365387,2,3,1,lentil
27.61204997,69.29786244,2,3,1,lentil
23.43974653,63.22011726,2,3,1,lentil
20.95628486,63.68128841,2,3,1,lentil
23.7937153,68.03209183,2,3,1,lentil
22.6371424,65.44544859,2,3,1,lentil
21.53577883,65.47227704,2,3,1,lentil
29.87854588,65.73085206,2,3,1,lentil
25.2653291,67.10004577,2,3,1,lentil
25.17885316,68.93307305,2,3,1,lentil
24.12192608,61.09533545,2,3,1,lentil
23.33565221,67.40460704,2,3,1,lentil
21.74600081,63.39503184,2,3,1,lentil
27.60195453,63.46170674,2,3,1,lentil
24.388717,62.50453062,2,3,1,lentil
24.98287462,66.895409,2,3,1,lentil
28.234829,69.3159965,2,3,1,lentil
26.03026959,69.55863145,2,3,1,lentil
28.04849594,64.07691942,2,3,1,lentil
24.87425505,64.00213929,2,3,1,lentil
23.97081395,62.35557553,2,3,1,lentil
20.06003985,67.76252583,2,3,1,lentil
19.59221047,61.28633405,2,3,1,lentil
29.77013109,66.29327012,2,3,1,lentil
27.52135365,60.53657684,2,3,1,lentil
25.62896213,63.14909763,2,3,1,lentil
20.39078312,60.47528931,2,3,1,lentil
25.39038396,60.4989659,2,3,1,lentil
24.91079638,60.71367427,2,3,1,lentil
27.70496805,63.20915034,2,3,1,lentil
18.06486101,65.1034354,2,3,1,lentil
18.13027797,62.45851612,2,3,1,lentil
23.82723528,67.89815262,2,3,1,lentil
23.19305333,62.74710773,2,3,1,lentil
25.08966129,68.17543102,2,3,1,lentil
25.86928193,61.88321072,2,3,1,lentil
18.43966037,68.05394959,2,3,1,lentil
27.14911056,67.02664337,2,3,1,lentil
23.33375853,64.50515776,2,3,1,lentil
26.7230014,62.96841833,2,3,1,lentil
19.55750776,64.45268309,2,3,1,lentil
26.13708256,66.7729209,2,3,1,lentil
27.99990346,65.57653373,2,3,1,lentil
29.05941162,62.10652364,2,3,1,lentil
25.71269843,64.1123333,2,3,1,lentil
21.79792649,63.73086065,2,3,1,lentil
24.70626432,60.26854183,2,3,1,lentil
20.94981756,65.8108757,2,3,1,lentil
24.84918386,68.98088448,2,3,1,lentil
21.91041045,65.21662467,2,3,1,lentil
25.93381964,68.70533022,2,3,1,lentil
29.82112112,69.4073209,2,3,1,lentil
27.52185591,63.13215259,2,3,1,lentil
27.99627907,68.6428593,2,3,1,lentil
20.76774783,63.90164154,2,3,1,lentil
23.05276444,60.424786,2,3,1,lentil
21.65845777,63.58337146,2,3,1,lentil
26.25070298,67.62779652,2,3,1,lentil
20.97195263,63.83179889,2,3,1,lentil
23.89736406,66.32102048,2,3,1,lentil
24.55981624,91.63536236,2,3,3,pomegranate
19.65690085,89.93701023,2,3,3,pomegranate
18.78359608,87.4024767,2,3,3,pomegranate
24.1469628,94.5110662,2,3,3,pomegranate
22.44581266,89.90147027,2,3,3,pomegranate
24.96273236,92.40501423,2,3,3,pomegranate
22.5526059,89.3259486,2,3,3,pomegranate
22.77035608,91.45498527,2,3,3,pomegranate
19.20090378,94.27659596,2,3,3,pomegranate
23.12808226,92.68328358,2,3,3,pomegranate
24.92639065,85.19098079,2,3,3,pomegranate
24.77464458,85.63608688,2,3,3,pomegranate
19.8671184,86.35590206,2,3,3,pomegranate
24.26601316,93.7974061,2,3,3,pomegranate
23.62600218,89.73266695,2,3,3,pomegranate
19.67832052,89.08935702,2,3,3,pomegranate
22.36509395,92.30882391,2,3,3,pomegranate
21.57936934,94.88267728,2,3,3,pomegranate
18.26233221,88.16779129,2,3,3,pomegranate
23.71028128,89.61794165,2,3,3,pomegranate
22.48720144,89.9224883,2,3,3,pomegranate
21.6602498,94.79397419,2,3,3,pomegranate
20.13037175,89.31505137,2,3,3,pomegranate
18.41164435,91.11927248,2,3,3,pomegranate
19.68291173,89.75272999,2,3,3,pomegranate
23.20242586,91.19442671,2,3,3,pomegranate
18.92157197,87.31290342,2,3,3,pomegranate
22.10621387,91.34039616,2,3,3,pomegranate
18.47412402,89.68919664,2,3,3,pomegranate
19.81069447,88.92944254,2,3,3,pomegranate
24.4880844,90.83687246,2,3,3,pomegranate
18.75927679,89.93457597,2,3,3,pomegranate
19.54128063,90.29751796,2,3,3,pomegranate
18.91251245,87.74938524,2,3,3,pomegranate
19.91330523,94.95031368,2,3,3,pomegranate
19.72620525,89.64934166,2,3,3,pomegranate
23.83185873,87.84034604,2,3,3,pomegranate
24.94467632,94.25702672,2,3,3,pomegranate
24.692258,93.87030088,2,3,3,pomegranate
24.72485577,85.56083187,2,3,3,pomegranate
20.12644921,87.59629625,2,3,3,pomegranate
21.02432943,93.0569505,2,3,3,pomegranate
22.40423537,88.1508343,2,3,3,pomegranate
20.33691147,89.38003827,2,3,3,pomegranate
24.24779615,85.56033312,2,3,3,pomegranate
24.81530144,91.90842992,2,3,3,pomegranate
19.66329768,87.95158129,2,3,3,pomegranate
22.43377991,90.3396556,2,3,3,pomegranate
22.92052307,85.12912161,2,3,3,pomegranate
22.91843172,85.40695044,2,3,3,pomegranate
24.88244467,89.39686219,2,3,3,pomegranate
23.40981539,93.13277,2,3,3,pomegranate
21.20725375,94.26304717,2,3,3,pomegranate
18.20230419,91.12282162,2,3,3,pomegranate
22.34375696,89.7870345,2,3,3,pomegranate
24.32770134,90.88292835,2,3,3,pomegranate
19.75088482,88.71691157,2,3,3,pomegranate
19.86173586,86.19740917,2,3,3,pomegranate
18.07132963,93.14554876,2,3,3,pomegranate
23.89162561,89.61850203,2,3,3,pomegranate
23.98598756,93.34236582,2,3,3,pomegranate
20.93892916,85.42912869,2,3,3,pomegranate
20.82210727,87.22815682,2,3,3,pomegranate
20.86474944,91.61793636,2,3,3,pomegranate
24.45840036,86.10874614,2,3,3,pomegranate
24.51147697,90.64498715,2,3,3,pomegranate
24.56811204,92.03009222,2,3,3,pomegranate
24.63228709,89.01574455,2,3,3,pomegranate
20.07386547,90.97819712,2,3,3,pomegranate
21.80523051,94.63612858,2,3,3,pomegranate
22.8122645,86.34233767,2,3,3,pomegranate
22.73031253,88.48567856,2,3,3,pomegranate
23.2801227,94.94330457,2,3,3,pomegranate
19.30106297,87.1775172,2,3,3,pomegranate
19.0087067,88.83768149,2,3,3,pomegranate
24.35193812,90.88612388,2,3,3,pomegranate
24.72235539,88.87651295,2,3,3,pomegranate
21.92513945,94.46485312,2,3,3,pomegranate
24.83954414,86.88738076,2,3,3,pomegranate
18.09691127,90.42177379,2,3,3,pomegranate
20.24104904,91.08706822,2,3,3,pomegranate
23.22594,94.42971362,2,3,3,pomegranate
23.50128217,92.97527546,2,3,3,pomegranate
19.44623085,89.02127045,2,3,3,pomegranate
20.51343484,92.51675903,2,3,3,pomegranate
18.90223032,94.99897537,2,3,3,pomegranate
18.90592319,89.24126808,2,3,3,pomegranate
22.63045168,88.45577158,2,3,3,pomegranate
19.38603815,86.79058496,2,3,3,pomegranate
24.38318965,91.19431555,2,3,3,pomegranate
23.77989026,92.93386903,2,3,3,pomegranate
22.59890174,93.16343942,2,3,3,pomegranate
24.37766782,85.4017118,2,3,3,pomegranate
20.89273273,91.07776977,2,3,3,pomegranate
18.09903225,85.70786282,2,3,3,pomegranate
20.00218987,85.83618191,2,3,3,pomegranate
19.85139326,89.80732335,2,3,3,pomegranate
21.25433607,92.65058936,2,3,3,pomegranate
23.65374106,93.32657504,2,3,3,pomegranate
23.88404783,86.20613842,2,3,3,pomegranate
29.36792366,76.24900101,3,3,1,banana
27.33368994,83.67675197,3,3,1,banana
27.40053601,82.96221306,3,3,1,banana
29.3159075,80.11585705,3,3,1,banana
26.05433004,79.39654531,3,3,1,banana
25.86632408,84.42379269,3,3,1,banana
27.00932084,80.18546798,3,3,1,banana
29.55054817,78.06762846,3,3,1,banana
26.28845991,83.390039,3,3,1,banana
29.16226551,76.16151562,3,3,1,banana
28.65003945,82.68752542,3,3,1,banana
29.07311132,76.50045221,3,3,1,banana
28.08166093,75.26429821,3,3,1,banana
27.1994597,78.8086068,3,3,1,banana
28.05484146,78.04602887,3,3,1,banana
25.14748006,83.34688193,3,3,1,banana
25.94019018,78.3422098,3,3,1,banana
27.66752761,79.68542782,3,3,1,banana
25.56703012,75.94067692,3,3,1,banana
28.6956201,82.54195839,3,3,1,banana
26.33544853,76.8532006,3,3,1,banana
25.93730186,78.89864446,3,3,1,banana
25.13686519,84.88394407,3,3,1,banana
27.50527651,80.79783998,3,3,1,banana
26.21009246,82.34429458,3,3,1,banana
29.10403455,79.19588629,3,3,1,banana
29.2440638,77.32017166,3,3,1,banana
25.56202173,77.38229006,3,3,1,banana
26.3985515,81.36028902,3,3,1,banana
28.09577643,77.79586769,3,3,1,banana
27.84767901,83.31110751,3,3,1,banana
27.39341554,81.4654833,3,3,1,banana
25.14517635,81.38204104,3,3,1,banana
28.65456263,79.28693687,3,3,1,banana
29.16093424,76.67484233,3,3,1,banana
27.57278064,82.0638878,3,3,1,banana
25.40909896,82.36208097,3,3,1,banana
25.99069521,83.33983116,3,3,1,banana
26.29039046,81.06003778,3,3,1,banana
29.14827211,78.71024836,3,3,1,banana
26.59743595,79.35898915,3,3,1,banana
25.36059237,75.03193255,3,3,1,banana
29.12036889,80.18080728,3,3,1,banana
27.53911354,77.25629897,3,3,1,banana
29.66727337,83.51014178,3,3,1,banana
25.05802193,84.97323747,3,3,1,banana
25.86824781,78.52399914,3,3,1,banana
25.85036988,81.95580471,3,3,1,banana
26.51682337,77.79913575,3,3,1,banana
28.66725136,79.59242542,3,3,1,banana
28.14938935,81.54448882,3,3,1,banana
26.42313317,83.6995044,3,3,1,banana
26.59386409,81.40740301,3,3,1,banana
27.71822477,76.57853189,3,3,1,banana
28.98333432,82.95958244,3,3,1,banana
29.42017919,83.96754496,3,3,1,banana
27.39872329,81.10523402,3,3,1,banana
26.4020227,84.41007614,3,3,1,banana
27.81251452,82.69285419,3,3,1,banana
25.19640218,83.55829874,3,3,1,banana
28.31193338,75.77363772,3,3,1,banana
25.90113128,80.47152737,3,3,1,banana
27.48612983,76.11239849,3,3,1,banana
29.38254012,83.50423735,3,3,1,banana
29.22118628,81.08183635,3,3,1,banana
27.09062164,81.33506906,3,3,1,banana
26.12643374,81.81365007,3,3,1,banana
29.01207743,77.95192527,3,3,1,banana
27.96799119,79.28625709,3,3,1,banana
28.0764455,76.05522115,3,3,1,banana
25.16278237,84.97849241,3,3,1,banana
25.78749808,84.51194224,3,3,1,banana
25.34119774,84.47321314,3,3,1,banana
29.44795403,78.34971537,3,3,1,banana
26.47522633,78.51833782,3,3,1,banana
27.39489579,83.31172003,3,3,1,banana
25.08347445,80.261731,3,3,1,banana
26.6719835,76.48541655,3,3,1,banana
25.44926208,79.49221962,3,3,1,banana
28.22776705,80.6430384,3,3,1,banana
28.1279509,77.48247073,3,3,1,banana
28.9470467,82.1888998,3,3,1,banana
27.96236771,84.15403614,3,3,1,banana
28.00316034,78.90085998,3,3,1,banana
29.1400919,80.1190228,3,3,1,banana
27.9122104,83.36307683,3,3,1,banana
25.43480512,81.53977797,3,3,1,banana
28.55980972,84.51602322,3,3,1,banana
26.59580783,82.99556744,3,3,1,banana
27.19711623,77.3970629,3,3,1,banana
25.29391516,79.29122198,3,3,1,banana
29.90888522,76.98740841,3,3,1,banana
27.94972463,76.63713353,3,3,1,banana
25.01018457,78.76260938,3,3,1,banana
29.21144871,84.70189923,3,3,1,banana
27.35911627,84.54625006,3,3,1,banana
28.0106804,76.52808057,3,3,1,banana
28.67208915,82.20793613,3,3,1,banana
27.34585147,78.4873835,3,3,1,banana
29.50704598,78.20585613,3,3,1,banana
29.73770045,47.54885174,2,1,4,mango
33.55695561,53.72979826,2,1,4,mango
27.00315545,47.67525434,2,1,4,mango
33.56150184,45.53556603,2,1,4,mango
35.89855625,54.25964196,2,1,4,mango
34.17719782,50.62161586,2,1,4,mango
30.01592643,53.19212381,2,1,4,mango
31.74592134,45.16127859,2,1,4,mango
35.99009679,52.22780489,2,1,4,mango
31.86641378,52.19331595,2,1,4,mango
27.75518664,52.34605806,2,1,4,mango
34.72413192,51.4271781,2,1,4,mango
27.53907547,53.63549533,2,1,4,mango
27.69637763,48.5622488,2,1,4,mango
27.25373364,52.66319725,2,1,4,mango
30.33723921,48.88704844,2,1,4,mango
31.85744939,45.53106268,2,1,4,mango
35.39986338,49.45962621,2,1,4,mango
29.80747243,52.13797867,2,1,4,mango
34.16438906,54.16482251,2,1,4,mango
28.93270187,47.94053996,2,1,4,mango
27.98392787,53.33018851,2,1,4,mango
31.20478173,54.49960506,2,1,4,mango
32.13409675,50.52559148,2,1,4,mango
28.91862016,48.13974548,2,1,4,mango
31.09779147,47.41196659,2,1,4,mango
34.73823882,49.08864345,2,1,4,mango
29.98080499,49.48613279,2,1,4,mango
33.80398664,46.12866113,2,1,4,mango
30.07202564,50.96040505,2,1,4,mango
27.92063282,51.77965917,2,1,4,mango
31.40948821,49.21729127,2,1,4,mango
35.7877738,51.94190321,2,1,4,mango
33.36140093,45.02236377,2,1,4,mango
35.96054636,48.69677802,2,1,4,mango
28.33333307,51.39586505,2,1,4,mango
32.27652024,50.19368841,2,1,4,mango
31.99490489,50.84881347,2,1,4,mango
27.58258929,48.56916221,2,1,4,mango
29.38471637,45.88744691,2,1,4,mango
32.38697531,53.2328243,2,1,4,mango
30.91471455,49.92963856,2,1,4,mango
35.37775595,45.58110023,2,1,4,mango
32.32362177,52.5896771,2,1,4,mango
28.22373428,47.40519056,2,1,4,mango
27.27433181,47.16808054,2,1,4,mango
27.10710832,50.70880979,2,1,4,mango
34.89226666,48.75613373,2,1,4,mango
33.7462686,48.50387598,2,1,4,mango
27.3511056,54.43945147,2,1,4,mango
32.89300162,52.61323969,2,1,4,mango
35.38598705,51.42664176,2,1,4,mango
27.5529736,47.90859131,2,1,4,mango
32.82141065,47.45553843,2,1,4,mango
30.17294105,51.0845903,2,1,4,mango
29.26382931,54.82257868,2,1,4,mango
32.06097197,51.08494181,2,1,4,mango
28.69818144,47.71875722,2,1,4,mango
29.14305008,49.40983294,2,1,4,mango
28.3471611,53.53903102,2,1,4,mango
27.67256197,45.41692012,2,1,4,mango
28.1218093,46.16888595,2,1,4,mango
30.79375683,46.69536813,2,1,4,mango
28.89409382,54.80750249,2,1,4,mango
33.33024826,45.61143594,2,1,4,mango
27.78912455,53.96886679,2,1,4,mango
31.65333432,48.20662669,2,1,4,mango
29.75150773,46.73723302,2,1,4,mango
31.32995611,50.22287593,2,1,4,mango
35.63627319,48.97047762,2,1,4,mango
31.66524687,51.98594645,2,1,4,mango
32.26935342,53.56092806,2,1,4,mango
27.81005614,51.59445462,2,1,4,mango
34.58561471,50.34035336,2,1,4,mango
31.27180992,52.23810152,2,1,4,mango
33.93679864,52.72170281,2,1,4,mango
31.09154239,47.02058367,2,1,4,mango
31.89356292,49.02450149,2,1,4,mango
32.45465292,50.69693751,2,1,4,mango
35.47478322,47.97230503,2,1,4,mango
27.32961444,49.30347234,2,1,4,mango
30.90225239,49.95955487,2,1,4,mango
29.09382275,45.5661059,2,1,4,mango
30.02086169,46.78393776,2,1,4,mango
34.13072188,51.25786185,2,1,4,mango
33.44619894,53.05980465,2,1,4,mango
35.3915464,52.48823147,2,1,4,mango
31.53356352,53.06009323,2,1,4,mango
30.7645515,47.93791463,2,1,4,mango
30.01821337,50.0983181,2,1,4,mango
31.32863689,47.59319575,2,1,4,mango
33.88004781,54.39416048,2,1,4,mango
28.07802689,54.9640534,2,1,4,mango
35.53845018,52.94641947,2,1,4,mango
28.70595247,50.44030129,2,1,4,mango
31.48451729,48.77926304,2,1,4,mango
27.69819273,51.41593238,2,1,4,mango
30.41235793,52.48100602,2,1,4,mango
32.17752026,54.01352682,2,1,4,mango
32.6112614,47.74916499,2,1,4,mango
29.99677232,81.54156612,2,5,1,grapes
30.7280404,82.42614055,2,5,1,grapes
32.44577836,83.88504863,2,5,1,grapes
37.46566825,80.65968681,2,5,1,grapes
22.03296178,83.74372787,2,5,1,grapes
39.64851881,82.21079946,2,5,1,grapes
16.77557314,82.75241875,2,5,1,grapes
12.14190714,83.56812483,2,5,1,grapes
12.7567962,81.62497448,2,5,1,grapes
39.04071989,80.18393287,2,5,1,grapes
39.70772192,82.68593454,2,5,1,grapes
9.467960445,82.29335466,2,5,1,grapes
29.58748357,80.91934392,2,5,1,grapes
17.82803682,80.96093443,2,5,1,grapes
8.825674745,82.89753705,2,5,1,grapes
27.83487131,83.51444973,2,5,1,grapes
11.02105378,80.55557235,2,5,1,grapes
17.5862944,80.84806564,2,5,1,grapes
19.89363946,82.73366439,2,5,1,grapes
29.93707596,81.77713468,2,5,1,grapes
36.73126647,80.58931938,2,5,1,grapes
20.42094753,81.54185044,2,5,1,grapes
25.51939719,83.98351748,2,5,1,grapes
30.50734778,82.71775569,2,5,1,grapes
